timestamp,location_id,latitude,longitude,traffic_volume,average_speed,congestion_level
2025-01-01 01:26:00,45,11.44112256005917,79.4496906506004,431,17.485989004386887,High
2025-01-01 01:27:00,18,11.782168908285836,79.52045446184316,494,21.789184533638824,Medium
2025-01-01 01:28:00,47,12.493375785779941,78.45114752187835,311,74.68362303388773,High
2025-01-01 01:29:00,24,11.10605934820907,78.16326552512842,223,66.91088568253534,Medium
2025-01-01 01:30:00,26,11.460103857854401,78.4995080774895,48,74.71417147171479,High
2025-01-01 01:31:00,25,10.992135746078874,79.23063540767811,83,68.16860525170009,Low
2025-01-01 01:32:00,45,12.216356072329791,78.08210575894353,311,13.571557731660093,Low
2025-01-01 01:33:00,41,11.890824447533936,80.01941531083196,227,23.6102794304149,Medium
2025-01-01 01:34:00,29,12.936711374357989,78.97488596353965,80,56.221646179196235,High
2025-01-01 01:35:00,15,12.503271907298856,79.11461465029255,396,24.169285710101146,Medium
2025-01-01 01:36:00,45,12.58914093389021,78.33074657837032,353,19.657845687905954,High
2025-01-01 01:37:00,1,11.178102923320527,79.97540382479845,352,12.85947722510714,Medium
2025-01-01 01:38:00,25,11.413231797179188,79.51731976843402,154,46.48011003194575,Medium
2025-01-01 01:39:00,7,11.980220949787668,78.20399962383628,132,64.49200703086278,Low
2025-01-01 01:40:00,9,10.831014352033252,78.42635617415137,382,53.52797550458557,Low
2025-01-01 01:41:00,24,12.801294730285832,78.11437196240554,261,48.301034932503825,Medium
2025-01-01 01:42:00,1,12.588802878585856,79.4147299115129,263,77.75650115506305,Medium
2025-01-01 01:43:00,44,10.933261275948997,78.28486384855908,35,79.10932108827951,High
2025-01-01 01:44:00,8,12.752777997538157,79.11455650504054,367,19.36772507742453,Low
2025-01-01 01:45:00,24,10.810322664081765,79.62756827704972,377,66.56959456255447,High
2025-01-01 01:46:00,11,11.062704432637833,79.21149442058768,190,28.579569397554682,Medium
2025-01-01 01:47:00,17,10.927338471802688,79.08104466708603,53,44.884451221617375,Low
2025-01-01 01:48:00,8,11.902067843233628,78.2240340853564,380,78.89983070553751,High
2025-01-01 01:49:00,35,12.603314493813457,79.18606981803588,462,10.519853910327399,High
2025-01-01 01:50:00,35,11.210640072228527,78.16540547789488,15,25.982044617215095,High
2025-01-01 01:51:00,33,12.574418860612399,78.03193358255648,104,56.81435609402275,High
2025-01-01 01:52:00,5,11.225326998969422,79.95491123410312,440,71.69435228107731,Medium
2025-01-01 01:53:00,42,13.078233580936626,80.13860708259998,125,36.895462488633214,Medium
2025-01-01 01:54:00,39,12.76299142889014,78.00516335889905,140,65.07298102792511,Medium
2025-01-01 01:55:00,41,12.4955295797931,79.48000663477742,297,10.298003947796836,High
2025-01-01 01:56:00,28,12.160883373110545,78.53311249741058,281,49.00873014956626,Low
2025-01-01 01:57:00,7,11.357860852958062,79.06801446883088,232,63.99552551045855,Low
2025-01-01 01:58:00,9,11.074315530559245,79.1730705455877,329,23.502658785586473,High
2025-01-01 01:59:00,8,11.858705529611173,79.15832834854926,461,34.219883290756854,Medium
2025-01-01 02:00:00,12,11.726118584748912,79.4735925270837,428,60.07235445893269,High
2025-01-01 02:01:00,34,12.3513061229613,78.46829220805097,485,46.16026748497235,High
2025-01-01 02:02:00,33,11.191206428082262,79.72783623797207,155,52.65273313825814,Medium
2025-01-01 02:03:00,48,12.092895474178476,78.50983712215773,454,75.2670982965305,Medium
2025-01-01 02:04:00,23,12.394705492545745,80.05784483736194,80,69.27009810342054,Low
2025-01-01 02:05:00,24,11.487622395025205,78.1742054414575,120,71.76347391094849,High
2025-01-01 02:06:00,37,12.594032823488515,78.17104653028575,393,44.29784965314745,Low
2025-01-01 02:07:00,35,11.793238609098996,78.20240502221077,455,44.594854221697915,High
2025-01-01 02:08:00,44,11.174051520518711,79.53056851201406,402,55.6193464960523,Medium
2025-01-01 02:09:00,40,11.24797110802663,78.24109288405077,422,35.61624126528456,Medium
2025-01-01 02:10:00,22,11.44146634737778,78.43889677915226,164,11.538896503928022,Medium
2025-01-01 02:11:00,27,11.163690419531799,78.7512246205229,120,35.026736510913786,Low
2025-01-01 02:12:00,35,12.09471500349424,79.5197720910837,317,62.26240607661531,Low
2025-01-01 02:13:00,1,12.98302470064889,79.42868122223868,189,78.15425902787078,Low
2025-01-01 02:14:00,35,12.860968082237763,80.02186046416081,220,57.709723075449034,Medium
2025-01-01 02:15:00,37,11.544634163161913,78.32607133268888,453,62.70542705952216,High
2025-01-01 02:16:00,47,12.788739439980354,78.38196038529266,35,37.72559004338537,Medium
2025-01-01 02:17:00,14,12.994252811335121,78.5416695732784,81,20.833963755880493,Low
2025-01-01 02:18:00,3,11.47658442276617,78.69882509227185,455,27.28654965764849,Medium
2025-01-01 02:19:00,1,12.882155223926635,79.63374080763504,87,40.96023872439555,High
2025-01-01 02:20:00,5,13.094086847984013,79.18979609050947,444,31.66259351617998,Medium
2025-01-01 02:21:00,26,12.634645161845034,79.23048749071125,40,28.89556420555089,Medium
2025-01-01 02:22:00,14,11.697513635952056,78.66411746854045,274,70.00713020268249,Low
2025-01-01 02:23:00,39,12.19964569056672,79.70528173055396,252,30.607086793485838,Low
2025-01-01 02:24:00,27,11.637629293011946,79.06386735024259,299,23.57802203311939,Medium
2025-01-01 02:25:00,9,13.090710951713618,79.07890139541495,46,25.76375939166141,Medium
2025-01-01 02:26:00,15,10.956062446720592,78.55176777586941,147,52.33836863189323,High
2025-01-01 02:27:00,15,12.854084747660202,78.66464299440572,444,62.31231631473075,High
2025-01-01 02:28:00,26,10.971460706457686,79.2254903176407,182,14.474332271534488,Medium
2025-01-01 02:29:00,42,10.89705499249528,78.14140241490063,98,67.86654494147496,Low
2025-01-01 02:30:00,13,12.961860888027157,80.16199531468364,136,50.05107292316224,Medium
2025-01-01 02:31:00,32,12.79474845614717,79.25108909389178,284,75.83883688211688,Medium
2025-01-01 02:32:00,39,11.631592014150439,79.46402782717796,458,27.17548774849135,Low
2025-01-01 02:33:00,49,13.002324033131362,78.06362629066437,355,28.81462562226191,Medium
2025-01-01 02:34:00,32,12.782270818626289,78.09673317872594,460,10.668812855732028,High
2025-01-01 02:35:00,4,12.874560614237584,80.21303674853014,193,22.350427929667894,Low
2025-01-01 02:36:00,30,12.168765618394836,78.36212544265616,219,57.5049677911979,Low
2025-01-01 02:37:00,37,13.004155633300496,78.3712157687025,220,73.72639308248408,High
2025-01-01 02:38:00,23,12.662039077798642,80.03139846598619,312,70.80861850684988,High
2025-01-01 02:39:00,39,12.96189157900524,79.83205270348971,169,55.08797484241866,High
2025-01-01 02:40:00,45,11.447475151452283,79.50606583624521,216,60.50705337807048,Low
2025-01-01 02:41:00,15,12.02382440486595,79.61063209993868,92,55.84056168606219,Low
2025-01-01 02:42:00,43,12.795624507041953,78.05063275358935,177,32.900515267162525,Low
2025-01-01 02:43:00,29,12.133376793993413,79.57156461925787,342,44.4057181612329,Low
2025-01-01 02:44:00,36,12.642526228116521,78.52513810452102,340,25.316647342347498,Medium
2025-01-01 02:45:00,13,13.03812302553393,78.52128656983442,299,50.75741424529825,Medium
2025-01-01 02:46:00,32,12.65049451846102,78.99976979664945,354,21.731982783839754,Low
2025-01-01 02:47:00,7,11.525327127406857,78.97008051553395,355,56.177431016298605,High
2025-01-01 02:48:00,22,11.073008596112677,79.21897648190843,431,64.96857614480211,Low
2025-01-01 02:49:00,28,11.427317699296808,79.67551952368987,497,54.1737660183362,High
2025-01-01 02:50:00,2,12.32441957967883,80.06806016099061,34,58.03683409153214,Medium
2025-01-01 02:51:00,42,10.825172031024092,79.03891457030383,45,66.52897506236688,Medium
2025-01-01 02:52:00,45,11.236353072320417,79.36888831673404,19,69.05395008834739,Medium
2025-01-01 02:53:00,6,11.551876083832488,79.1370296410349,157,23.218162562701103,Low
2025-01-01 02:54:00,28,12.8130173703448,78.00568384872159,239,39.628420793021846,Medium
2025-01-01 02:55:00,28,10.917309541291134,79.90048318526611,353,21.779206825074084,Low
2025-01-01 02:56:00,44,10.914853167594917,79.69234209662561,479,50.85653008368073,Medium
2025-01-01 02:57:00,44,12.069099861249413,80.20697987225087,214,61.43237758937419,High
2025-01-01 02:58:00,20,11.2088623800731,78.85646739982636,493,31.862795301466985,Low
2025-01-01 02:59:00,30,11.35709491436548,79.88630481867149,322,52.04677388528125,Low
2025-01-01 03:00:00,11,11.2237430322525,79.6736191402232,111,32.04603533106254,Low
2025-01-01 03:01:00,28,12.137696416472938,78.26852928949485,10,57.31195023862499,Medium
2025-01-01 03:02:00,25,10.927759824095341,80.23147526088289,440,21.820903347785276,Low
2025-01-01 03:03:00,39,12.962000065847983,78.35243197403018,147,45.17341780568575,Medium
2025-01-01 03:04:00,33,11.083218286449506,79.91008684965067,414,58.12152226583024,Low
2025-01-01 03:05:00,1,12.988669654972862,79.08948933488075,317,63.874999648636795,Low
2025-01-01 03:06:00,27,12.589696770067805,79.38151238761341,12,39.26578868426175,High
2025-01-01 03:07:00,13,12.704436538320058,79.18642136686287,426,22.086718399261276,Low
2025-01-01 03:08:00,41,11.197458939316885,78.15425574085579,326,77.50977157503621,Medium
2025-01-01 03:09:00,3,12.34018829999556,80.17875540459396,432,13.632193894822514,High
2025-01-01 03:10:00,39,12.67926594798185,80.0085237954234,261,76.78431623742487,Low
2025-01-01 03:11:00,6,12.083481742115877,79.34909335506492,52,39.512971034612775,Medium
2025-01-01 03:12:00,8,12.067471828180103,79.127623510974,181,67.66829718655411,Medium
2025-01-01 03:13:00,27,11.166650673951967,78.76518153576514,15,67.2437653318641,Medium
2025-01-01 03:14:00,9,11.752734749088203,78.40203002698561,87,38.51770229845745,Medium
2025-01-01 03:15:00,37,11.146241908291257,79.79987738879557,345,39.99180089024816,Medium
2025-01-01 03:16:00,33,13.037572845033619,79.18854809844058,264,39.039820893309724,High
2025-01-01 03:17:00,42,12.375155019850057,79.56049346131142,413,59.02673432530204,High
2025-01-01 03:18:00,44,10.911370429180987,78.67878300678964,187,49.844210343778805,Low
2025-01-01 03:19:00,24,11.896566200850778,80.05013285904839,369,41.33394635693891,High
2025-01-01 03:20:00,15,12.267317545078056,80.24971083399514,286,44.51824964021986,Low
2025-01-01 03:21:00,32,11.019972875912215,79.52028532304618,251,13.552754044828568,High
2025-01-01 03:22:00,32,12.329473723258719,79.96483012050352,105,17.69153133313444,Medium
2025-01-01 03:23:00,24,11.207802065388547,78.53878660551278,161,56.707941798875396,Medium
2025-01-01 03:24:00,41,11.73812263117849,80.23615323387088,485,19.345345963410388,Low
2025-01-01 03:25:00,49,12.238774327124919,78.52265987900084,245,23.178485815018405,High
2025-01-01 03:26:00,49,11.639624478423254,78.5255986692852,280,21.513773000727713,Low
2025-01-01 03:27:00,12,11.676033654144511,80.11711263567553,400,38.46632632141285,Medium
2025-01-01 03:28:00,39,12.740315189458745,78.65601047206363,373,49.44610449522246,High
2025-01-01 03:29:00,2,11.511309135841346,78.83694724291665,199,34.31315050209635,Low
2025-01-01 03:30:00,3,12.306946945024789,79.9625888282454,65,22.279163060487523,High
2025-01-01 03:31:00,49,12.753051118568056,79.97227579899939,66,48.110042792295616,Low
2025-01-01 03:32:00,37,11.151093120443049,78.19200257572433,211,19.556851401553644,High
2025-01-01 03:33:00,49,10.905634351705773,78.73561165576638,209,35.819144988049004,Medium
2025-01-01 03:34:00,17,12.698728300695501,78.554736554956,221,78.57772609375195,Medium
2025-01-01 03:35:00,49,12.067600820747122,80.06583732315923,85,65.1067087283976,High
2025-01-01 03:36:00,2,12.703712987479001,78.68132541845323,164,57.10400339911256,High
2025-01-01 03:37:00,2,11.28998195817722,78.54636889183851,123,49.101928446780875,Medium
2025-01-01 03:38:00,28,12.715054112712286,78.67642883452626,281,30.861022664141313,High
2025-01-01 03:39:00,23,11.019213952004039,80.0143854491412,474,67.96147702476408,High
2025-01-01 03:40:00,37,12.8313669785408,78.43828174593838,78,31.39773055042168,High
2025-01-01 03:41:00,32,12.691827424637308,78.42442793513096,270,67.58862430526814,Low
2025-01-01 03:42:00,33,12.104869885777132,79.92702282052227,78,45.374615949303745,Medium
2025-01-01 03:43:00,1,12.19918175389793,78.39545302937873,67,46.95119781889021,Low
2025-01-01 03:44:00,19,11.59544165254367,79.15629504834708,278,69.84336909703816,High
2025-01-01 03:45:00,2,11.263717155028296,79.11185338440625,197,34.555886045434455,Medium
2025-01-01 03:46:00,44,11.847507612094333,78.02521477937049,125,26.71877508795446,High
2025-01-01 03:47:00,26,12.312139864019358,79.39917429651805,322,47.95263799703077,Low
2025-01-01 03:48:00,32,13.096469177757724,79.54508780690418,348,77.24126661236096,High
2025-01-01 03:49:00,6,12.679682051574462,78.46497702836955,489,75.81670062746387,Medium
2025-01-01 03:50:00,32,11.798908024318875,79.32822736533876,150,45.78125848409873,Medium
2025-01-01 03:51:00,4,12.50947006158259,78.3313451027017,221,14.756027894005321,Low
2025-01-01 03:52:00,11,11.048509256184353,79.70379998752352,72,31.29195519990671,High
2025-01-01 03:53:00,17,11.754582907995552,79.23210855164406,434,79.25529211477792,Medium
2025-01-01 03:54:00,38,11.777326538698338,78.94516576679902,267,26.891925708077384,Medium
2025-01-01 03:55:00,24,13.097294765790453,80.21149293410718,471,75.30023413633243,High
2025-01-01 03:56:00,5,11.69933441706819,80.19227716885568,17,51.96740648423875,High
2025-01-01 03:57:00,34,10.99154768666946,78.0875434748833,320,26.70184927143645,High
2025-01-01 03:58:00,6,10.954624288256626,78.68657530808451,49,34.88835585664759,High
2025-01-01 03:59:00,22,12.406284085342424,78.55248373030636,165,79.18836415909276,Low
2025-01-01 04:00:00,11,11.464914106071742,80.19227140543549,204,31.360446928332884,Medium
2025-01-01 04:01:00,48,12.798500929611496,78.42313718068284,148,57.2501037148744,Medium
2025-01-01 04:02:00,16,11.910779695403328,78.12586283313316,366,75.75143828234616,Low
2025-01-01 04:03:00,33,11.559856484589366,78.46444156897438,98,62.780721191537445,High
2025-01-01 04:04:00,9,12.545963349433904,79.73030717567363,166,12.55873274754769,High
2025-01-01 04:05:00,6,11.760324776399015,79.1822641036508,228,31.32204924024312,Low
2025-01-01 04:06:00,16,12.49598165319471,80.2247447748406,465,37.315419256925914,Low
2025-01-01 04:07:00,29,12.442411441341134,79.86701307888104,286,54.70151897996378,Medium
2025-01-01 04:08:00,3,12.463386309565157,78.45344509104687,43,77.36557121460166,Low
2025-01-01 04:09:00,20,12.771380306259804,78.86862155093043,488,43.72256486534932,Medium
2025-01-01 04:10:00,36,12.751318614256068,79.8745441309355,317,60.91285380599831,Medium
2025-01-01 04:11:00,19,12.328598975841704,79.6926931135472,298,65.29892835925952,High
2025-01-01 04:12:00,26,13.00101230544432,78.7598527178693,83,42.074748764662374,Low
2025-01-01 04:13:00,3,10.84767322467576,79.35655610521373,466,60.59084944478809,High
2025-01-01 04:14:00,19,12.93997269515399,79.34442383190628,150,14.12177234743963,High
2025-01-01 04:15:00,20,11.14098286676684,80.0208023262557,462,66.62263899279873,Low
2025-01-01 04:16:00,32,11.286779057990673,78.048404288067,276,72.19153336584124,Low
2025-01-01 04:17:00,7,12.680017812741136,78.59552341157838,438,79.77907497538692,Medium
2025-01-01 04:18:00,41,11.721001610154994,79.63573674124984,285,63.088275881995784,Low
2025-01-01 04:19:00,33,11.778214017123585,79.48932667381729,449,55.00142995177521,Medium
2025-01-01 04:20:00,40,11.400822010550769,78.78536975774752,22,25.185833559876517,Low
2025-01-01 04:21:00,39,11.316214748305514,79.97592314212908,289,12.31363395252547,Low
2025-01-01 04:22:00,18,11.044353046097498,79.69052430695614,23,48.36140074573024,Medium
2025-01-01 04:23:00,40,11.25257380706402,79.37771714271824,442,67.07969271967599,Low
2025-01-01 04:24:00,1,12.103516599127715,78.56454664613561,420,47.23127617937922,Medium
2025-01-01 04:25:00,11,12.42520042911547,78.68506675589953,143,35.55661406378843,Low
2025-01-01 04:26:00,28,12.49933033550973,79.48606232053531,384,59.43243472266599,Medium
2025-01-01 04:27:00,25,11.651283349742098,80.21943678246812,343,14.377429379332789,Medium
2025-01-01 04:28:00,50,12.920495985529417,79.96286601323884,70,54.43940961320044,Medium
2025-01-01 04:29:00,23,11.55607453028854,78.48069655528397,220,57.16576930541404,Low
2025-01-01 04:30:00,31,11.05561427981652,79.72005980822351,297,72.41891699939796,Low
2025-01-01 04:31:00,30,12.974012368727896,80.15457662536272,274,56.64075181727357,Medium
2025-01-01 04:32:00,42,12.04355742486991,78.22630005071703,275,23.033580847253592,Low
2025-01-01 04:33:00,35,13.034165310866259,79.56375908558456,12,16.101927541654018,High
2025-01-01 04:34:00,7,11.705433072321147,78.19501340623833,340,11.046357739505249,Medium
2025-01-01 04:35:00,16,12.542004551826324,78.01080647054214,49,68.80202489856603,Low
2025-01-01 04:36:00,26,11.052854471489518,80.24344024345298,172,11.080086629818979,Medium
2025-01-01 04:37:00,48,12.7643820026644,78.48157657456271,151,42.46059198328931,Low
2025-01-01 04:38:00,49,11.192609552537599,79.83872178299498,272,69.78623992428797,Low
2025-01-01 04:39:00,2,10.95796186768805,79.2837122779713,161,60.13150595177966,Low
2025-01-01 04:40:00,1,11.024832525032279,79.44867395507099,145,59.57345046739117,High
2025-01-01 04:41:00,48,12.081963863615588,78.34845379443352,84,66.82105144623561,Low
2025-01-01 04:42:00,12,11.471309143293494,79.74113031117201,205,10.497120466182668,High
2025-01-01 04:43:00,5,13.010194943073813,78.77830488472605,445,27.47628917916297,Low
2025-01-01 04:44:00,37,12.761156162547731,79.38741986663784,273,48.01915887176139,Low
2025-01-01 04:45:00,32,12.647607820002682,78.91713539017282,413,30.635727066538088,High
2025-01-01 04:46:00,9,12.662168472401891,78.41241987179856,207,23.776440481414166,Low
2025-01-01 04:47:00,41,12.84855785390441,78.31202443572336,429,23.511138904845637,Medium
2025-01-01 04:48:00,35,12.78998325289965,78.90356167591254,328,27.32339915431982,Low
2025-01-01 04:49:00,19,12.934877395143644,78.01701770420605,438,13.206856533000412,Low
2025-01-01 04:50:00,48,12.949042542857917,80.21697268951037,347,66.68191691129915,Low
2025-01-01 04:51:00,16,11.486139048783498,78.65923964718749,343,72.11969502093737,Low
2025-01-01 04:52:00,3,11.304997590394192,79.55369877056688,232,78.55604204206826,High
2025-01-01 04:53:00,20,12.279125701650042,79.31615545594639,166,77.01887223644414,Medium
2025-01-01 04:54:00,24,11.083661794328409,79.68088777478705,260,66.34749085398369,High
2025-01-01 04:55:00,33,11.285633761584819,79.90591021637644,346,62.08897829676737,High
2025-01-01 04:56:00,24,12.577800346410163,80.01561549080002,87,73.97650383100158,Low
2025-01-01 04:57:00,11,12.293471483843684,79.54207696331133,451,65.83845833038461,High
2025-01-01 04:58:00,49,12.296959497163126,78.89253199919298,417,70.28582504991137,Medium
2025-01-01 04:59:00,8,12.986468541227723,79.13605442894256,184,40.12641159359069,High
2025-01-01 05:00:00,36,12.335536261157404,78.84357845895178,208,14.886777309091038,Medium
2025-01-01 05:01:00,38,11.79085644015941,80.18582541047869,170,11.845124794368505,High
2025-01-01 05:02:00,40,11.444764598307941,78.73691093343123,367,75.78573343750821,Medium
2025-01-01 05:03:00,20,11.578677379184233,78.60888825676668,254,46.9445134466177,High
2025-01-01 05:04:00,35,11.438971013162448,79.2618409980419,231,75.82539390877011,High
2025-01-01 05:05:00,48,10.880472549685637,78.21928746572074,174,51.44419647701049,High
2025-01-01 05:06:00,25,11.40162025125028,80.03434481874979,11,71.23898259278232,High
2025-01-01 05:07:00,35,12.721351156312688,80.26741273882189,178,25.80779484047813,Medium
2025-01-01 05:08:00,25,12.474926683387789,78.80131933169383,155,48.376973136570705,Medium
2025-01-01 05:09:00,29,12.230227972441549,78.266511359524,191,35.18944889951045,High
2025-01-01 05:10:00,18,12.875072342157386,78.63818126289645,42,45.83317744333943,High
2025-01-01 05:11:00,46,11.407487596732793,78.96336466274055,247,23.699517680068546,Low
2025-01-01 05:12:00,18,12.128674213812031,79.92891587100053,216,31.928205959551452,High
2025-01-01 05:13:00,2,10.872050776028123,80.22571053101498,479,64.32383954072093,High
2025-01-01 05:14:00,35,12.851615054561222,79.65531540116703,141,38.23501495634571,Low
2025-01-01 05:15:00,16,11.829794976148783,80.1446849826252,211,72.69980714746501,High
